,additionDate,biotoolsCURIE,biotoolsID,collectionID,confidence_flag,description,documentation,function,homepage,lastUpdate,name,owner,publication,toolType,topic,editPermission.type,credit,language,license,accessibility,cost,link,editPermission.authors,operatingSystem,download,version,elixirNode,elixirPlatform,maturity,validated,otherID,relation,elixirCommunity
10,2021-01-18T10:57:21Z,biotools:covid-19-cg,covid-19-cg,['COVID-19'],tool,"COVID-19 CG is an open resource for tracking SARS-CoV-2 single-nucleotide variations (SNVs) and lineages while filtering by location, date, gene, and mutation of interest. COVID-19 CG provides significant time, labor, and cost-saving utility to diverse projects on SARS-CoV-2 transmission, evolution, emergence, immune interactions, diagnostics, therapeutics, vaccines, and intervention tracking.",,"[{'operation': [{'term': 'PCR primer design', 'uri': 'http://edamontology.org/operation_0308'}, {'term': 'Simulation analysis', 'uri': 'http://edamontology.org/operation_0244'}, {'term': 'Filtering', 'uri': 'http://edamontology.org/operation_3695'}, {'term': 'Deposition', 'uri': 'http://edamontology.org/operation_3431'}, {'term': 'Genotyping', 'uri': 'http://edamontology.org/operation_3196'}]}]",http://covidcg.org,2021-02-17T20:04:19Z,COVID-19 CG,Kigaard,[{'doi': '10.1101/2020.09.23.310565'}],['Web application'],"[{'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}, {'term': 'Probes and primers', 'uri': 'http://edamontology.org/topic_0632'}, {'term': 'Evolutionary biology', 'uri': 'http://edamontology.org/topic_3299'}, {'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}, {'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}]",private,"[{'email': 'bdeverma@broadinstitute.org', 'name': 'Shing Hei Zhan', 'typeEntity': 'Person'}, {'email': 'alinac@broadinstitute.org', 'name': 'Yujia Alina Chan', 'typeEntity': 'Person'}, {'email': 'zhan@zoology.ubc.ca', 'name': 'Benjamin E. Deverman', 'typeEntity': 'Person'}]","['JavaScript', 'Python']",MIT,,,"[{'type': ['Repository'], 'url': 'https://github.com/vector-engineering/COVID19-CG'}]",,,,,,,,,,,
11,2021-01-18T09:10:14Z,biotools:covid-19-scenarios,covid-19-scenarios,['COVID-19'],tool,"COVID-19 Scenarios is an interactive tool to explore the spread and associated morbidity and mortality of SARS-CoV-2. This tool is based on the SIR model  that simulates a COVID19 outbreak. 
The primary purpose of the tool is to explore the dynamics of COVID19 cases and the associated strain on the health care system in the near future.",,"[{'operation': [{'term': 'Modelling and simulation', 'uri': 'http://edamontology.org/operation_2426'}, {'term': 'Parsing', 'uri': 'http://edamontology.org/operation_1812'}, {'term': 'Editing', 'uri': 'http://edamontology.org/operation_3096'}]}]",http://covid19-scenarios.org,2021-02-17T20:16:28Z,COVID-19 Scenarios,Kigaard,[{'doi': '10.1101/2020.05.05.20091363'}],['Web application'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Infectious disease', 'uri': 'http://edamontology.org/topic_3324'}, {'term': 'Mathematics', 'uri': 'http://edamontology.org/topic_3315'}]",private,"[{'email': 'richard.neher@unibas.ch', 'typeEntity': 'Person'}]","['JavaScript', 'Python']",MIT,,,"[{'type': ['Repository'], 'url': 'http://github.com/neherlab/covid19_scenarios'}]",,,,,,,,,,,
12,2020-04-27T23:07:25Z,biotools:covid-19_knetminer,covid-19_knetminer,['COVID-19'],tool,"Visualises linked human biological data related to SARS-CoV-2 in the form of a knowledge graph, using a range of publicly available data. Includes gene, protein, gene ontology, reaction, pathway, homology, protein domain, phenotype/disease, and GWAS data and the interactions between them. KnetMiner scores and ranks genes to give the most relevant results relating to your query search.","[{'type': ['User manual'], 'url': 'https://knetminer.rothamsted.ac.uk/KnetMiner/KnetMiner_Tutorial-v3.1.pdf'}]",,https://knetminer.org/COVID-19/,2020-06-16T10:55:28Z,COVID-19 KnetMiner,josephhearnshaw,,['Web application'],"[{'term': 'Data visualisation', 'uri': 'http://edamontology.org/topic_0092'}, {'term': 'Drug discovery', 'uri': 'http://edamontology.org/topic_3336'}]",private,"[{'email': 'joseph.hearnshaw@rothamsted.ac.uk', 'name': 'Joseph Hearnshaw', 'note': 'Bioinformatics Software Engineer', 'orcidid': 'https://orcid.org/0000-0002-0438-9266', 'typeEntity': 'Person', 'typeRole': ['Primary contact']}, {'email': 'ajit.singh@rothamsted.ac.uk', 'name': 'Ajit Singh', 'note': 'Senior Bioinformatics Software Engineer', 'orcidid': 'http://orcid.org/0000-0001-6239-9967', 'typeEntity': 'Person'}, {'email': 'marco.brandizi@rothamsted.ac.uk', 'name': 'Marco Brandizi', 'note': 'Senior Software Engineer and bioinformatics specialist', 'orcidid': 'https://orcid.org/0000-0002-5427-2496', 'typeEntity': 'Person'}, {'email': 'keywan.hassani-pak@rothamsted.ac.uk', 'name': 'Keywan Hassani-Pak', 'note': 'Head of Bioinformatics at Rothamsted Research', 'orcidid': 'http://orcid.org/0000-0001-9625-0511', 'typeEntity': 'Person', 'typeRole': ['Contributor']}]",,,Open access,,"[{'note': 'We have developed additional raw data end points, including a SPARQL and Neo4j endpoint; information is available on our github page in the above link.', 'type': ['Service'], 'url': 'https://github.com/Rothamsted/covid19-kg/blob/master/RawDataEndPoints.md'}]",,"['Linux', 'Windows', 'Mac']",,,,,,,,,
13,2021-05-05T10:53:19Z,biotools:covid19-transmission-model,covid19-transmission-model,"['MATLAB', 'File Exchange', 'COVID-19']",,Agent-based Transmission model of COVID-19,,"[{'operation': [{'term': 'Modelling and simulation', 'uri': 'http://edamontology.org/operation_2426'}]}]",https://awww.mathworks.com/matlabcentral/fileexchange/75733-transmission-model-of-covid-19,2021-05-14T10:46:50Z,COVID-19 Transmission model,Kigaard,"[{'doi': '10.1016/j.compbiomed.2020.103827', 'metadata': {'abstract': '© 2020 Elsevier LtdThe rapid spread of the coronavirus disease (COVID-19) has become a global threat affecting almost all countries in the world. As countries reach the infection peak, it is planned to return a new normal under different coexistence conditions in order to reduce the economic effects produced by the total or partial closure of companies, universities, shops, etc. Under such circumstances, the use of mathematical models to evaluate the transmission risk of COVID-19 in various facilities represents an important tool in assisting authorities to make informed decisions. On the other hand, agent-based modeling is a relatively new approach to model complex systems composed of agents whose behavior is described using simple rules. Different from classical mathematical models (which consider a homogenous population), agent-based approaches model individuals with distinct characteristics and provide more realistic results. In this paper, an agent-based model to evaluate the COVID-19 transmission risks in facilities is presented. The proposed scheme has been designed to simulate the spatiotemporal transmission process. In the model, simulated agents make decisions depending on the programmed rules. Such rules correspond to spatial patterns and infection conditions under which agents interact to characterize the transmission process. The model also includes an individual profile for each agent, which defines its main social characteristics and health conditions used during its interactions. In general, this profile partially determines the behavior of the agent during its interactions with other individuals. Several hypothetical scenarios have been considered to show the performance of the proposed model. Experimental results have demonstrated that the simulations provide useful information to produce strategies for reducing the transmission risks of COVID-19 within the facilities.', 'authors': [{'name': 'Cuevas E.'}], 'citationCount': 31, 'date': '2020-06-01T00:00:00Z', 'journal': 'Computers in Biology and Medicine', 'title': 'An agent-based model to evaluate the COVID-19 transmission risks in facilities'}, 'type': ['Primary']}]",['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Infectious disease', 'uri': 'http://edamontology.org/topic_3324'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'email': 'erik.cuevas@cucei.udg.mx', 'name': 'Erik Cuevas', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/2841735-erik'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),,,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/a17135f5-febe-41ed-a409-294d42dd613f/cecaad93-e0a9-4529-887e-5e9be06b4e0e/images/screenshot.jpg'}]",['1.0.0'],,,,,,,
14,2021-05-05T10:48:26Z,biotools:covid19-infections-eu,covid19-infections-eu,"['MATLAB', 'File Exchange', 'COVID-19']",,Script for visualizing COVID-19 infections in the European Union,,,https://www.mathworks.com/matlabcentral/fileexchange/75073-visualizacion-covid-19,2021-05-07T18:54:02Z,COVID-19 infections,Kigaard,,['Library'],"[{'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}]",private,"[{'name': 'Emmanuel Olivar', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/9879987-emmanuel-olivar'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),,,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/6112694f-2b9c-493f-abd1-62de8fafa3b9/58d7e51c-7d2a-494c-8c4a-339155364fe2/images/screenshot.png'}]",['1.0.0'],,,,,,,
15,2021-05-05T11:10:55Z,biotools:covid19spread-model,covid19spread-model,"['MATLAB', 'File Exchange', 'COVID-19']",,This simulation shows how COVID-19 Spread World wide,,,https://www.mathworks.com/matlabcentral/fileexchange/74720-covid-19-spred-model,2021-05-22T15:13:58Z,COVID-19 Spread Model,zsmag19,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Infectious disease', 'uri': 'http://edamontology.org/topic_3324'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Respiratory medicine', 'uri': 'http://edamontology.org/topic_3322'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'Deepesh B', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/2396029-deepesh-b'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),,,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/0a09a684-d130-45d1-9f94-f1df17a192c9/c855f47c-7ac9-4c48-b0e9-f1ec30414e4a/images/screenshot.PNG'}]",['1.0.2'],,,,,,,
16,2021-05-05T11:04:59Z,biotools:covid19-textanalytics,covid19-textanalytics,"['MATLAB', 'File Exchange', 'COVID-19']",,Using Text Analytics in MATLAB to explore research articles related to COVID-19 and other coronaviruses.,,"[{'operation': [{'term': 'Text mining', 'uri': 'http://edamontology.org/operation_0306'}]}]",https://www.mathworks.com/matlabcentral/fileexchange/74942-covid-19_textanalytics_matlab,2021-05-24T07:30:38Z,COVID-19 - TextAnalytics,Kigaard,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'Sohini Sarkar', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/15498921-sohini-sarkar'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),"[{'type': ['Repository'], 'url': 'https://github.com/mathworks/COVID-19_TextAnalytics_MATLAB'}, {'type': ['Issue tracker'], 'url': 'https://github.com/mathworks/COVID-19_TextAnalytics_MATLAB/issues'}]",,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/5e2c6c73-32b6-4f34-b972-23dc7a03572a/979b07c8-e87a-4196-92a7-740b18193144/images/screenshot.png'}]",['1.0.0'],,,,,,,
17,2021-05-05T10:50:22Z,biotools:covid19-infections,covid19-infections,"['MATLAB', 'File Exchange', 'COVID-19']",,Shows the actual numbers of people affected with the corona virus COVID-19. Data obtained from https://corona.lmao.ninja/,,"[{'operation': [{'term': 'Data retrieval', 'uri': 'http://edamontology.org/operation_2422'}]}]",https://www.mathworks.com/matlabcentral/fileexchange/74540-covid19,2021-05-10T08:12:16Z,COVID-19 infections,Kigaard,,['Library'],"[{'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'ThomasV', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/6011706-thomasv'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),"[{'type': ['Other'], 'url': 'https://corona.lmao.ninja/'}]",,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/7b1f2281-96be-4e58-849f-e672ca89779c/41cd3480-3f6a-4d5d-bbec-b762e6b761f2/images/screenshot.png'}]",['1.0.1'],,,,,,,
18,2021-05-05T11:08:30Z,biotools:covid19-propagation-simulator-simulink,covid19-propagation-simulator-simulink,"['MATLAB', 'File Exchange', 'COVID-19']",,Virus propagation simulator in MATLAB/Simulink,,,https://www.mathworks.com/matlabcentral/fileexchange/74821-covid-19-propagation-simulator-simulink,2021-05-24T13:11:40Z,COVID-19 Propagation Simulator (Simulink),Kigaard,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'Pavel Roslovets', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/7326344-pavel-roslovets'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),,,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/8493b7c8-b00d-47de-a834-e9b6bc0bcd93/5c16e1fc-2f55-408f-985b-375838422bd5/images/screenshot.png'}]",['1.1'],,,,,,,
19,2021-05-05T10:59:44Z,biotools:covid19-forecasting-ml,covid19-forecasting-ml,"['MATLAB', 'File Exchange']",,The example trains a Machine Learning Model to forecast the number of covid-19  cases given the number of cases in previous days.,,,https://www.mathworks.com/matlabcentral/fileexchange/75423-covid-19-corona-forecasting-using-machine-learning,2021-05-21T18:11:13Z,COVID-19 Corona Forecasting using Machine Learning,Kigaard,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Machine learning', 'uri': 'http://edamontology.org/topic_3474'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'Akhilesh  Kumar', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/8396591-akhilesh-kumar'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),,,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/9fbf6a9e-885d-4cbe-9ccb-a19c1b96c751/2670d131-3153-43ab-bfaa-994a181eeba2/images/screenshot.JPG'}]",['1.0.3'],,,,,,,
